Link,Title,Image,Price,Rating,Wish_count
https://rozetka.com.ua/ua/385615932/p385615932/,Смартфон Xiaomi Poco M5s 8/256GB Blue Europe,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6890,4.5,12
https://rozetka.com.ua/ua/399652095/p399652095/,Телефон протиударний AGM A8 US 4+64Gb,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3599,1.0,24
https://rozetka.com.ua/ua/450965444/p450965444/,Смартфон Oukitel WP28S 4/128Gb Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5327,N/A,1
https://rozetka.com.ua/ua/387038628/p387038628/,Захищений смартфон Cubot KingKong Power 8/256gb Black 10600мАч,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7999,5.0,165
https://rozetka.com.ua/ua/356641047/p356641047/,Смартфон Xiaomi Poco M5s 4/128Gb Black NFC (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5575,N/A,44
https://rozetka.com.ua/ua/377573040/p377573040/,Мобільний телефон Nokia 5800 Black (063-15),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1199,4.3,
https://rozetka.com.ua/ua/421953957/p421953957/,Смартфон realme Note 50 4/128gb black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4288,N/A,15
https://rozetka.com.ua/ua/447223007/p447223007/,Смартфон Caterpillar CAT S48c 4/32Gb Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5600,N/A,2
https://rozetka.com.ua/ua/449767517/p449767517/,Мініатюрний мобільний телефон GtStar BM70 Duos 2 Sim Чорний,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1075,N/A,1
https://rozetka.com.ua/ua/380932107/p380932107/,Смартфон Xiaomi Redmi Note 12 Pro Plus 5G 8/256GB Blue Europe,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14062,5.0,37
https://rozetka.com.ua/ua/439229294/p439229294/,Смартфон ZTE Blade V50 Design 8/128GB Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5329,N/A,
https://rozetka.com.ua/ua/309413403/p309413403/,Кнопковий телефон із посиленим акумулятором Dk-tel 464 Gold,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1430,4.0,115
https://rozetka.com.ua/ua/362385762/p362385762/,Смартфон Oukitel WP19 8/256Gb (Black) [71992],https://content2.rozetka.com.ua/goods/images/big_tile/464129395.jpg,10392,4.2,16
https://rozetka.com.ua/ua/380392863/p380392863/,Смартфон Xiaomi Redmi 12C 4/64GB Ocean Blue Global Rom,https://content.rozetka.com.ua/goods/images/big_tile/335961087.jpg,4819,5.0,9
https://rozetka.com.ua/ua/438945701/p438945701/,"Мобільний телефон SERVO Ultra 700 кнопковий на 4 SIM карти c Qwerty клавіатурою, чорний (86680311)",https://content.rozetka.com.ua/goods/images/big_tile/447456091.jpg,1699,N/A,62
https://rozetka.com.ua/ua/439457981/p439457981/,Мобільний телефон Nomi i1850 Dual Sim Black,https://content.rozetka.com.ua/goods/images/big_tile/448324291.jpg,829,5.0,4
https://rozetka.com.ua/ua/435895304/p435895304/,Blackview BV8100 8/256GB Orange ( Global Version ),https://content1.rozetka.com.ua/goods/images/big_tile/441694071.jpg,10751,N/A,5
https://rozetka.com.ua/ua/338435179/p338435179/,Смартфон Google Pixel 6 Pro 12/128GB Stormy Black,https://content1.rozetka.com.ua/goods/images/big_tile/272741444.jpg,17691,4.3,182
https://rozetka.com.ua/ua/365311131/p365311131/,Мобільний телефон Nokia 1616 Legend Black надійний телефон для роботи (025-632),https://content.rozetka.com.ua/goods/images/big_tile/309909684.jpg,855,5.0,38
https://rozetka.com.ua/ua/368581887/p368581887/,Смартфон Sony Xperia Ace III 4/64Gb Black,https://content2.rozetka.com.ua/goods/images/big_tile/315709063.jpg,8600,N/A,42
https://rozetka.com.ua/ua/278125508/p278125508/,Захищений смартфон Blackview BV9900E 6/128GB Black (глобальна версія),https://content2.rozetka.com.ua/goods/images/big_tile/176756459.jpg,6545,5.0,25
https://rozetka.com.ua/ua/415404735/p415404735/,Смартфон Xiaomi Redmi Note 13 8/256Gb NFC Midnight Black (Global Version),https://content1.rozetka.com.ua/goods/images/big_tile/403185448.jpg,8339,N/A,54
https://rozetka.com.ua/ua/451015718/p451015718/,Смартфон Realme C61 8/256GB Sparkle Gold,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5772,N/A,1
https://rozetka.com.ua/ua/423749619/p423749619/,Мобільний телефон Sigma mobile X-treme PA68 Wave Dual Sim Black (4827798466612),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2173,2.0,
https://rozetka.com.ua/ua/439959668/p439959668/,Мобільний телефон Sigma Comfort 50 Shell Duo Type-C Red Black (4827798212516),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1333,N/A,
https://rozetka.com.ua/ua/381004317/p381004317/,Мобільний телефон Nokia 6303 надійний телефон для роботи (145-262),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1398,N/A,53
https://rozetka.com.ua/ua/362669253/p362669253/,Мобільний телефон Nokia 101 Dual Sim black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,999,N/A,
https://rozetka.com.ua/ua/446822405/p446822405/,Смартфон Xiaomi Redmi Note 12 Pro 6/128GB NFC Star Blue (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8339,N/A,5
https://rozetka.com.ua/ua/439457924/p439457924/,Мобільний телефон Nomi i220 Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1349,N/A,
https://rozetka.com.ua/ua/355185270/p355185270/,Смартфон Xiaomi Redmi Note 11 Pro+ 5G 6/128GB Star Blue (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8468,5.0,
https://rozetka.com.ua/ua/439959590/p439959590/,Мобільний телефон Nomi i1850 Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,621,N/A,
https://rozetka.com.ua/ua/309413533/p309413533/,Кнопковий телефон із посиленим акумулятором Dk-tel 464 Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1430,5.0,100
https://rozetka.com.ua/ua/400998447/p400998447/,Смартфон Xiaomi Redmi 12 8/256 Midnight Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6499,4.0,
https://rozetka.com.ua/ua/406111674/p406111674/,Смартфон Sigma mobile X-treme PQ55 Dual Sim Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8138,5.0,11
https://rozetka.com.ua/ua/420469230/p420469230/,Смартфон Doogee S41 Max 6/256GB Black (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5971,N/A,
https://rozetka.com.ua/ua/431719586/p431719586/,Захищений смартфон Cubot KingKong 8 6/256GB BLACK (GLOBAL),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6999,5.0,108
https://rozetka.com.ua/ua/447586973/p447586973/,Смартфон Infinix Smart 8 X6525 2/64GB Dual Sim Galaxy White,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3316,N/A,1
https://rozetka.com.ua/ua/421509051/p421509051/,Мобільний телефон Nomi i1441 Сірий,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,449,1.0,5
https://rozetka.com.ua/ua/420557907/p420557907/,Мобільний захищений телефон AGM A8 USA,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3499,N/A,19
https://rozetka.com.ua/ua/401631663/p401631663/,Захищений смартфон Ulefone Armor 24 12/256gb black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,11465,N/A,
https://rozetka.com.ua/ua/449018459/p449018459/,Смартфон Tecno Spark Go 2024 3/64Gb Mystery White (BG6) (UA UCRF),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3750,N/A,
https://rozetka.com.ua/ua/413132322/p413132322/,Смартфон Cubot KingKong 8 6/256GB Black NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6020,5.0,
https://rozetka.com.ua/ua/379868385/p379868385/,Смартфон OnePlus Nord CE 3 Lite 8/128GB Chromatic Gray,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10399,5.0,
https://rozetka.com.ua/ua/441926495/p441926495/,Протиударний телефон захищений водонепроникний смартфон iHunt Titan Thermal Tactics PRO FLIR,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,26500,N/A,
https://rozetka.com.ua/ua/384451119/p384451119/,Смартфон Xiaomi Redmi Note 12 Pro 8/256GB Glacier Blue Europe,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10041,4.5,
https://rozetka.com.ua/ua/421927554/p421927554/,Смартфон Infinix Smart 8 4/64Gb Timber Black X6525,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4199,N/A,
https://rozetka.com.ua/ua/435128090/p435128090/,Смартфон Infinix Hot 40i 8/256Gb Horizon Gold (X6528B) (UA UCRF) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5900,N/A,12
https://rozetka.com.ua/ua/378475704/p378475704/,Смартфон Xiaomi Redmi Note 12 Pro 8/256Gb Graphite Gray,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9366,5.0,95
https://rozetka.com.ua/ua/448988801/p448988801/,Захищений смартфон Ulefone Armor 27 Pro 12/256GB Black (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14999,N/A,
https://rozetka.com.ua/ua/438945683/p438945683/,"Міні мобільний телефон L8Star BM70 кнопковий на 2 SIM Nano карти / Bluetooth гарнітура 350 мАг, чорний (86680635)",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,899,N/A,79
https://rozetka.com.ua/ua/446909204/p446909204/,Смартфон CMF by Nothing Phone 1 8/256GB Light Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12929,N/A,
https://rozetka.com.ua/ua/437663012/p437663012/,Мобільний телефон Oukitel WP36 8/128GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6795,N/A,
https://rozetka.com.ua/ua/440650778/p440650778/,Мобільний телефон Nokia E66 Black (65ff48-SAS),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1598,N/A,
https://rozetka.com.ua/ua/418601610/p418601610/,Мобільний телефон Nokia 6610 Чорний (76434-4646),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,850,N/A,
https://rozetka.com.ua/ua/417148839/p417148839/,Захищений смартфон Blackview BL8000 5G 12/512gb black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,13839,N/A,
https://rozetka.com.ua/ua/353322507/p353322507/,Мобільний телефон Xiaomi Redmi Note 11 Pro+ 5G 6/128Gb Forest Green EU,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8495,5.0,61
https://rozetka.com.ua/ua/416423679/p416423679/,"Протиударний телефон захищений водонепроникний смартфон iHunt Titan P30000 Ultra 5G – 16/512 Гб, 23800мАг",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,36500,5.0,60
https://rozetka.com.ua/ua/438331673/p438331673/,Мобільний телефон Oscal Modern 8 (8+128Gb) Blue,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5031,N/A,
https://rozetka.com.ua/ua/400122363/p400122363/,"Ulefone Armor X13 (6+64Gb, 6320 мАг) Black",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5999,5.0,
https://rozetka.com.ua/ua/371928210/p371928210/,Смартфон Xiaomi Poco X5 5G 6/128GB (Blue) Global EU [79534],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8284,N/A,
https://rozetka.com.ua/ua/441471473/p441471473/,"Смартфон ZTE Nubia V60 8/256GB Black, 6.72"" (2400x1080) IPS / Unisoc T616 / ОЗУ 8 ГБ / 256 ГБ",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6139,N/A,
https://rozetka.com.ua/ua/433309727/p433309727/,Смартфон Realme Note 50 3/64GB (RMX3834) Sky Blue,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,20699,5.0,5
https://rozetka.com.ua/ua/391994121/p391994121/,Захищений смартфон Oukitel WP28 8/256gb Black 10600mah,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8199,3.7,
https://rozetka.com.ua/ua/424132428/p424132428/,Смартфон Poco X6 5G 12/256Gb NFC Blue (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12275,N/A,16
https://rozetka.com.ua/ua/362669283/p362669283/,Мобільний телефон Nokia 5310 Xpress Music Red-Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1450,5.0,204
https://rozetka.com.ua/ua/404940312/p404940312/,Смартфон AGM M7 Pro 2/16GB Black Russian keyboard / Док станция,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5262,4.0,
https://rozetka.com.ua/ua/362384742/p362384742/,Смартфон Xiaomi Poco M5s 4/128GB (Grey) Global EU [75408],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5425,5.0,68
https://rozetka.com.ua/ua/447005240/p447005240/,Смартфон Cubot Max 5 12/256GB Black NFC (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12253,N/A,
https://rozetka.com.ua/ua/402889128/p402889128/,Смартфон Nubia NEO 5G 8/256GB War Damage Yellow [95056],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7006,5.0,12
https://rozetka.com.ua/ua/426070143/p426070143/,Мобільний телефон Sigma mobile X-style 310 Force Type-C Dual Sim Black-Orange,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1086,5.0,
https://rozetka.com.ua/ua/182423256/p182423256/,Мобільний телефон Nomi i220 Dual Sim Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1183,3.9,150
https://rozetka.com.ua/ua/363451923/p363451923/,Мобільний телефон Nokia 2220 slide black (MVK-520),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,899,4.5,
https://rozetka.com.ua/ua/182423256/p182423256/,Мобільний телефон Nomi i220 Dual Sim Black,https://content2.rozetka.com.ua/goods/images/big_tile/21587301.jpg,1183,3.9,150
https://rozetka.com.ua/ua/363451923/p363451923/,Мобільний телефон Nokia 2220 slide black (MVK-520),https://content2.rozetka.com.ua/goods/images/big_tile/305770675.png,899,4.5,101
https://rozetka.com.ua/ua/oneplus-12-16-512gb-silky-black/p416903523/,Мобільний телефон OnePlus 12 16/512GB Silky Black,https://content.rozetka.com.ua/goods/images/big_tile/406787305.jpg,32599,5.0,
https://rozetka.com.ua/ua/394151646/p394151646/,Смартфон Xiaomi Redmi Note 12 Pro 6/128Gb NFC Graphite Gray (Global Version),https://content1.rozetka.com.ua/goods/images/big_tile/362395362.jpg,8443,N/A,
https://rozetka.com.ua/ua/420160635/p420160635/,Смартфон AGM A8 USA 3+32GB,https://content1.rozetka.com.ua/goods/images/big_tile/412982401.jpg,3499,N/A,
https://rozetka.com.ua/ua/388070205/p388070205/,Мобільний телефон Nokia 1100 1101 Чорний,https://content2.rozetka.com.ua/goods/images/big_tile/352053208.png,899,4.4,225
https://rozetka.com.ua/ua/351067869/p351067869/,Смартфон Xiaomi Redmi 10A 4/128Gb Blue,https://content2.rozetka.com.ua/goods/images/big_tile/282462869.jpg,5514,4.0,
https://rozetka.com.ua/ua/445541936/p445541936/,Мобільний телефон Nokia 3110c Black Oil (Finland Edition),https://content2.rozetka.com.ua/goods/images/big_tile/461800154.jpg,855,N/A,
https://rozetka.com.ua/ua/426124071/p426124071/,Смартфон Blackview BV5300 Plus 8/128Gb Black (Global Version),https://content.rozetka.com.ua/goods/images/big_tile/422978060.jpg,5681,5.0,9
https://rozetka.com.ua/ua/429432908/p429432908/,Смартфон Xiaomi Redmi Note 13 4G 8/128Gb Blue (Global Version) без NFC,https://content2.rozetka.com.ua/goods/images/big_tile/429206598.jpg,7584,N/A,
https://rozetka.com.ua/ua/413132298/p413132298/,Смартфон Blackview Shark 8 8/256GB Black (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6088,N/A,
https://rozetka.com.ua/ua/446222087/p446222087/,Смартфон Tecno Spark Go 2024 (BG6) 3/64GB Gravity Black (4894947010514),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3699,N/A,4
https://rozetka.com.ua/ua/435127643/p435127643/,Смартфон Tecno Spark 20 Pro (KJ6) 8/256Gb Frosty Ivory (4894947014192) (UA UCRF),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8370,N/A,
https://rozetka.com.ua/ua/350199411/p350199411/,Мобільний телефон Sigma mobile X-treme PR68 Dual Sim Black/Red (4827798122129),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1956,4.2,25
https://rozetka.com.ua/ua/446372006/p446372006/,"Смартфон Doogee V Max Plus 16/512 Gb black IP69K, 6.58"", Dimensity 7050, 3G, 4G, 5G, NFC",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,18971,N/A,1
https://rozetka.com.ua/ua/421509048/p421509048/,Мобільний телефон Nomi i1441 синій,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,449,N/A,
https://rozetka.com.ua/ua/439457918/p439457918/,Мобільний телефон Sigma mobile X-style 18 Track black-red,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,865,N/A,
https://rozetka.com.ua/ua/381798756/p381798756/,Мобільний телефон Nokia 105 2023 Dual Sim Red,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1005,5.0,
https://rozetka.com.ua/ua/363770322/p363770322/,Мобiльний телефон Tecno T301 Dual Sim Blue (4895180778698),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,527,4.4,7
https://rozetka.com.ua/ua/421679679/p421679679/,Смартфон Xiaomi Redmi 13C 8/256GB Midnight Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6599,4.0,23
https://rozetka.com.ua/ua/xiaomi-redmi-a3-3-64gb-forest-green-global/p433046468/,Мобільний телефон Xiaomi Redmi A3 3/64GB Forest Green (Global),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4099,N/A,
https://rozetka.com.ua/ua/292585073/p292585073/,Смартфон Caterpillar CAT S42 3/32Gb Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4999,5.0,
https://rozetka.com.ua/ua/428911442/p428911442/,Мобільний телефон Nokia 230 Mini-SIM 2МП Black Cierna Dual Sim,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2099,1.0,
https://rozetka.com.ua/ua/410515161/p410515161/,Захищний смартфон Blackview BV9300 PRO 8/256gb orange,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10088,N/A,
https://rozetka.com.ua/ua/292885018/p292885018/,Кнопковий мобільний телефон Land Rover 2021 Big Battery Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1270,2.5,136
https://rozetka.com.ua/ua/313239226/p313239226/,Маленький мобільний телефон розкладачка Long-Cz J9 білий,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1549,N/A,244
https://rozetka.com.ua/ua/420469299/p420469299/,Смартфон ZTE Nubia Gaming Neo 5G 8/256Gb Yellow (8150N) (UA UCRF) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6974,N/A,25
https://rozetka.com.ua/ua/362669226/p362669226/,Мобільний телефон Nokia 301 Single Sim Black version REF (2140-743),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1599,N/A,53
https://rozetka.com.ua/ua/393675942/p393675942/,Мобільний телефон Sigma X-treme AZ68 Dual Sim Black/Red,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1348,5.0,7
https://rozetka.com.ua/ua/449018474/p449018474/,Смартфон Xiaomi Redmi Note 12S 6/128GB Blue (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7220,N/A,
https://rozetka.com.ua/ua/450467486/p450467486/,"Смартфон Doogee S200 12/256 Gb gray IP69K, 6.72"", Dimensity 7050, 3G, 4G, 5G, NFC",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,11739,N/A,
https://rozetka.com.ua/ua/383621064/p383621064/,Мобільний телефон Vkworld 3310 Yellow (325-633),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,850,N/A,
https://rozetka.com.ua/ua/405102183/p405102183/,HOTWAV Note 13 8/256GB Global NFC Black ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6495,N/A,
https://rozetka.com.ua/ua/436113296/p436113296/,Смартфон Poco F6 Pro 16/1TB Black Global EU [107467],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,25896,N/A,11
https://rozetka.com.ua/ua/poco-m6-pro-8-256gb-purple-global/p419456277/,Мобільний телефон Poco M6 Pro 8/256GB Purple (Global),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8599,N/A,25
https://rozetka.com.ua/ua/379868376/p379868376/,Мобільний телефон AGM M8 Flip Українська клавіатура,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2799,N/A,6
https://rozetka.com.ua/ua/388062813/p388062813/,Смартфон Xiaomi Redmi Note 12S 8/256GB Dual Sim Onyx Black EU_,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7574,5.0,
https://rozetka.com.ua/ua/351640200/p351640200/,Захищений мобільний телефон Land Rover R918 на Андроїд 2+16 GB,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1799,1.5,121
https://rozetka.com.ua/ua/421251768/p421251768/,Смартфон Vivo iQOO 12 16/1TB Black (CN),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,37300,N/A,
https://rozetka.com.ua/ua/307756578/p307756578/,Міні Мобільний Телефон Gt Star CAT B25 (2 Sim) чорний,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,949,4.0,148
https://rozetka.com.ua/ua/444715325/p444715325/,Мобільний телефон Infinix Note 40 X6853 8/256GB Dual Sim Titan Gold,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9309,N/A,
https://rozetka.com.ua/ua/417337659/p417337659/,Смартфон Poco X6 8/256GB Black Global EU [100239],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10907,N/A,
https://rozetka.com.ua/ua/355412466/p355412466/,"Смартфон Huawei P30 Lite (Nova 4e) 6/128 Gb white, 6.15"", HiSilicon Kirin 710, 3G, 4G",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8429,N/A,46
https://rozetka.com.ua/ua/393122541/p393122541/,Realme C55 8/256GB Rainy Night Global ( Global ORIGINAL ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8287,4.5,32
https://rozetka.com.ua/ua/330503191/p330503191/,Смартфон Vivo Y33s 8/128Gb Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8800,5.0,
https://rozetka.com.ua/ua/421094142/p421094142/,Смартфон Xiaomi Redmi 10A 4/64Gb Black (Asian Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4722,N/A,
https://rozetka.com.ua/ua/448733090/p448733090/,Смартфон Xiaomi Redmi Note 12S 6/128GB NFC Ice Blue (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6992,N/A,5
https://rozetka.com.ua/ua/439959527/p439959527/,Мобільний телефон Tecno T301 Blue (4895180778698),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,559,N/A,18
https://rozetka.com.ua/ua/383083665/p383083665/,Захищений смартфон Cubot KingKong 9 12/256gb Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9499,2.3,
https://rozetka.com.ua/ua/434629928/p434629928/,Unihertz 8849 TANK 3 PRO 18/512GB Night Vision + Проектор + Прожектор Black ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,34719,N/A,
https://rozetka.com.ua/ua/394152582/p394152582/,Смартфон Xiaomi Redmi 12 8/256Gb NFC Midnight Black (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6733,N/A,162
https://rozetka.com.ua/ua/388085679/p388085679/,Смартфон Realme 11 pro 8/128gb black EU NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,13399,N/A,
https://rozetka.com.ua/ua/449018675/p449018675/,Смартфон Xiaomi Poco M6 4G 8/256GB Purple (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6539,N/A,15
https://rozetka.com.ua/ua/sigma-mobile-mobile-x-style-s5502-black-ua/p406929519/,Мобільний телефон Sigma mobile X-Style S5502 Black (UA),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2999,N/A,29
https://rozetka.com.ua/ua/421094403/p421094403/,Смартфон Xiaomi Poco M5s 8/256GB Grey (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6589,N/A,49
https://rozetka.com.ua/ua/268885581/p268885581/,Телефон мобільний Tkexun M2 (Yeemi M2-C) gold,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1850,4.5,
https://rozetka.com.ua/ua/395489421/p395489421/,Смартфон Blackview N6000 8/256GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7593,N/A,
https://rozetka.com.ua/ua/338350141/p338350141/,Смартфон Realme Narzo 50A 4/64GB (Oxygen Green) Global [65381],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5100,5.0,
https://rozetka.com.ua/ua/420363273/p420363273/,Мобільний телефон Nokia 130 (2023) темно синій,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1599,4.5,45
https://rozetka.com.ua/ua/417041472/p417041472/,Смартфон Xiaomi Redmi Note 13 Pro 5G 8/256GB Dual Sim Ocean Teal EU_,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12771,N/A,
https://rozetka.com.ua/ua/444279866/p444279866/,"Смартфон ZTE Nubia Gaming Neo 2 5G 8/256Gb Gray (UA UCRF) [5G, 2 sim, NFC]",https://content2.rozetka.com.ua/goods/images/big_tile/459086507.jpg,8058,N/A,23
https://rozetka.com.ua/ua/442600673/p442600673/,Мобільний телефон Poco X6 5G 8/256GB Black,https://content.rozetka.com.ua/goods/images/big_tile/455476258.jpg,12815,5.0,
